Symptom_id;Disease_id;Severity;Symptom_desc;Disease_desc
225;213;0;Arm itching;Diabetes high blood sugar
225;856;0;Arm itching;Hodgkin's disease cancer of the lymph system
225;425;0;Arm itching;Lichen planus chronic skin inflammation
225;852;0;Arm itching;Lymphoma lymph node cancer
225;1034;3;Arm itching;Medication reaction
225;475;2;Arm itching;Mosquito bite
225;577;0;Arm itching;Pityriasis rosea inflammatory skin rash
225;189;2;Arm itching;Poison ivy poison oak, poison sumac
225;599;0;Arm itching;Pregnancy
225;606;1;Arm itching;Primary sclerosing cholangitis bile duct disease
225;890;2;Arm itching;Psoriasis scaly skin disease
225;653;0;Arm itching;Renal failure, chronic ongoing kidney failure
225;920;2;Arm itching;Scabies skin disease caused by mites
225;698;0;Arm itching;Shingles herpes zoster
225;719;2;Arm itching;Insect bite
225;741;0;Arm itching;Swimmer's itch cercarial dermatitis
225;763;2;Arm itching;Tinea fungal skin infection
226;26;3;Hand redness;Allergic reaction
226;47;0;Hand redness;Ant bite
226;48;1;Hand redness;Anticholinergic drug overdose
226;1036;0;Hand redness;Bed bugs
226;86;2;Hand redness;Bee sting wasp sting
226;901;2;Hand redness;Body lice
226;1000;2;Hand redness;Boil pus-filled lump
226;752;0;Hand redness;Tenosynovitis tendon sheath inflammation
226;120;3;Hand redness;Burns
226;140;2;Hand redness;Cellulitis skin infection
226;882;2;Hand redness;Chemical burn
226;883;1;Hand redness;Chicken pox varicella virus
226;985;0;Hand redness;Skin blood vessel damage Chilblains, pernio
226;255;0;Hand redness;Erythrasma chronic bacterial skin infection
226;999;2;Hand redness;Folliculitis hair follicle infection
226;336;0;Hand redness;Heat rash
226;337;1;Hand redness;Heat stroke
226;425;0;Hand redness;Lichen planus chronic skin inflammation
226;1034;3;Hand redness;Medication reaction
226;475;2;Hand redness;Mosquito bite
226;510;1;Hand redness;Necrotizing fasciitis life-threatening infection
226;577;0;Hand redness;Pityriasis rosea inflammatory skin rash
226;189;2;Hand redness;Poison ivy poison oak, poison sumac
226;890;0;Hand redness;Psoriasis scaly skin disease
226;920;2;Hand redness;Scabies skin disease caused by mites
226;1047;2;Hand redness;Scalded skin syndrome blistering skin infection
226;956;0;Hand redness;Sea lice bite
226;698;0;Hand redness;Shingles herpes zoster
226;719;2;Hand redness;Insect bite
226;728;1;Hand redness;Steven Johnson syndrome rare, serious skin disorder
226;960;2;Hand redness;Sunburn
226;741;0;Hand redness;Swimmer's itch cercarial dermatitis
226;763;2;Hand redness;Tinea fungal skin infection
226;204;1;Hand redness;Deep venous thrombosis DVT, venous blood clot
227;26;3;Foot redness;Allergic reaction
227;47;0;Foot redness;Ant bite
227;48;1;Foot redness;Anticholinergic drug overdose
227;1036;0;Foot redness;Bed bugs
227;86;2;Foot redness;Bee sting wasp sting
227;901;2;Foot redness;Body lice
227;901;2;Foot redness;Body lice
227;752;0;Foot redness;Tenosynovitis tendon sheath inflammation
227;120;3;Foot redness;Burns
227;140;2;Foot redness;Cellulitis skin infection
227;882;2;Foot redness;Chemical burn
227;883;1;Foot redness;Chicken pox varicella virus
227;985;0;Foot redness;Skin blood vessel damage Chilblains, pernio
227;255;0;Foot redness;Erythrasma chronic bacterial skin infection
227;999;2;Foot redness;Folliculitis hair follicle infection
227;336;0;Foot redness;Heat rash
227;337;1;Foot redness;Heat stroke
227;425;0;Foot redness;Lichen planus chronic skin inflammation
227;1034;3;Foot redness;Medication reaction
227;475;2;Foot redness;Mosquito bite
227;510;1;Foot redness;Necrotizing fasciitis life-threatening infection
227;577;0;Foot redness;Pityriasis rosea inflammatory skin rash
227;189;2;Foot redness;Poison ivy poison oak, poison sumac
227;890;0;Foot redness;Psoriasis scaly skin disease
227;920;2;Foot redness;Scabies skin disease caused by mites
227;1047;2;Foot redness;Scalded skin syndrome blistering skin infection
227;956;0;Foot redness;Sea lice bite
227;956;0;Foot redness;Sea lice bite
227;698;0;Foot redness;Shingles herpes zoster
227;719;2;Foot redness;Insect bite
227;728;1;Foot redness;Steven Johnson syndrome rare, serious skin disorder
227;960;2;Foot redness;Sunburn
227;741;0;Foot redness;Swimmer's itch cercarial dermatitis
227;741;0;Foot redness;Swimmer's itch cercarial dermatitis
227;763;2;Foot redness;Tinea fungal skin infection
227;204;1;Foot redness;Deep venous thrombosis DVT, venous blood clot
227;1289;1;Foot redness;Foot ulcer
228;204;3;Arm redness;Deep venous thrombosis DVT, venous blood clot
228;26;3;Arm redness;Allergic reaction
228;47;0;Arm redness;Ant bite
228;48;1;Arm redness;Anticholinergic drug overdose
228;1036;0;Arm redness;Bed bugs
228;86;2;Arm redness;Bee sting wasp sting
228;901;2;Arm redness;Body lice
228;1000;2;Arm redness;Boil pus-filled lump
228;120;3;Arm redness;Burns
228;140;2;Arm redness;Cellulitis skin infection
228;882;2;Arm redness;Chemical burn
228;883;1;Arm redness;Chicken pox varicella virus
228;255;0;Arm redness;Erythrasma chronic bacterial skin infection
228;999;2;Arm redness;Folliculitis hair follicle infection
228;336;0;Arm redness;Heat rash
228;337;1;Arm redness;Heat stroke
228;425;0;Arm redness;Lichen planus chronic skin inflammation
228;1034;3;Arm redness;Medication reaction
228;475;2;Arm redness;Mosquito bite
228;510;1;Arm redness;Necrotizing fasciitis life-threatening infection
228;577;0;Arm redness;Pityriasis rosea inflammatory skin rash
228;189;2;Arm redness;Poison ivy poison oak, poison sumac
228;890;1;Arm redness;Psoriasis scaly skin disease
228;920;2;Arm redness;Scabies skin disease caused by mites
228;1047;2;Arm redness;Scalded skin syndrome blistering skin infection
228;956;0;Arm redness;Sea lice bite
228;698;1;Arm redness;Shingles herpes zoster
228;719;2;Arm redness;Insect bite
228;728;1;Arm redness;Steven Johnson syndrome rare, serious skin disorder
228;960;2;Arm redness;Sunburn
228;741;0;Arm redness;Swimmer's itch cercarial dermatitis
228;763;2;Arm redness;Tinea fungal skin infection
228;1369;0;Arm redness;Thrombophlebitis superficial
228;1441;1;Arm redness;Lymphadenitis
229;204;3;Leg redness;Deep venous thrombosis DVT, venous blood clot
229;26;3;Leg redness;Allergic reaction
229;47;0;Leg redness;Ant bite
229;48;1;Leg redness;Anticholinergic drug overdose
229;1036;0;Leg redness;Bed bugs
229;86;2;Leg redness;Bee sting wasp sting
229;901;2;Leg redness;Body lice
229;1000;2;Leg redness;Boil pus-filled lump
229;120;3;Leg redness;Burns
229;140;2;Leg redness;Cellulitis skin infection
229;882;2;Leg redness;Chemical burn
229;883;1;Leg redness;Chicken pox varicella virus
229;255;0;Leg redness;Erythrasma chronic bacterial skin infection
229;999;2;Leg redness;Folliculitis hair follicle infection
229;336;0;Leg redness;Heat rash
229;337;1;Leg redness;Heat stroke
229;425;0;Leg redness;Lichen planus chronic skin inflammation
229;1034;3;Leg redness;Medication reaction
229;475;2;Leg redness;Mosquito bite
229;510;1;Leg redness;Necrotizing fasciitis life-threatening infection
229;577;0;Leg redness;Pityriasis rosea inflammatory skin rash
229;189;2;Leg redness;Poison ivy poison oak, poison sumac
229;890;1;Leg redness;Psoriasis scaly skin disease
229;920;2;Leg redness;Scabies skin disease caused by mites
229;1047;2;Leg redness;Scalded skin syndrome blistering skin infection
229;956;0;Leg redness;Sea lice bite
229;698;1;Leg redness;Shingles herpes zoster
229;719;2;Leg redness;Insect bite
229;728;1;Leg redness;Steven Johnson syndrome rare, serious skin disorder
229;960;2;Leg redness;Sunburn
229;741;0;Leg redness;Swimmer's itch cercarial dermatitis
229;763;2;Leg redness;Tinea fungal skin infection
229;1103;1;Leg redness;Pyomyositis muscle infection
229;1369;1;Leg redness;Thrombophlebitis superficial
229;1441;1;Leg redness;Lymphadenitis
230;26;3;Hand itching;Allergic reaction
230;47;0;Hand itching;Ant bite
230;763;2;Hand itching;Tinea fungal skin infection
230;1036;2;Hand itching;Bed bugs
230;86;2;Hand itching;Bee sting wasp sting
230;901;2;Hand itching;Body lice
230;883;1;Hand itching;Chicken pox varicella virus
230;188;2;Hand itching;Contact dermatitis contact skin irritation
230;200;0;Hand itching;Cutaneous larva migrans parasitic skin disease
230;213;0;Hand itching;Diabetes high blood sugar
230;856;0;Hand itching;Hodgkin's disease cancer of the lymph system
230;425;0;Hand itching;Lichen planus chronic skin inflammation
230;852;0;Hand itching;Lymphoma lymph node cancer
230;1034;3;Hand itching;Medication reaction
230;475;2;Hand itching;Mosquito bite
230;577;0;Hand itching;Pityriasis rosea inflammatory skin rash
230;189;2;Hand itching;Poison ivy poison oak, poison sumac
230;599;0;Hand itching;Pregnancy
230;606;1;Hand itching;Primary sclerosing cholangitis bile duct disease
230;890;0;Hand itching;Psoriasis scaly skin disease
230;653;0;Hand itching;Renal failure, chronic ongoing kidney failure
230;920;2;Hand itching;Scabies skin disease caused by mites
230;956;0;Hand itching;Sea lice bite
230;698;0;Hand itching;Shingles herpes zoster
230;719;2;Hand itching;Insect bite
230;741;0;Hand itching;Swimmer's itch cercarial dermatitis
231;26;3;Leg itching;Allergic reaction
231;47;0;Leg itching;Ant bite
231;763;2;Leg itching;Tinea fungal skin infection
231;1036;2;Leg itching;Bed bugs
231;86;2;Leg itching;Bee sting wasp sting
231;901;2;Leg itching;Body lice
231;883;1;Leg itching;Chicken pox varicella virus
231;188;2;Leg itching;Contact dermatitis contact skin irritation
231;200;0;Leg itching;Cutaneous larva migrans parasitic skin disease
231;213;0;Leg itching;Diabetes high blood sugar
231;856;0;Leg itching;Hodgkin's disease cancer of the lymph system
231;425;0;Leg itching;Lichen planus chronic skin inflammation
231;852;0;Leg itching;Lymphoma lymph node cancer
231;1034;3;Leg itching;Medication reaction
231;475;2;Leg itching;Mosquito bite
231;577;0;Leg itching;Pityriasis rosea inflammatory skin rash
231;189;2;Leg itching;Poison ivy poison oak, poison sumac
231;599;0;Leg itching;Pregnancy
231;606;1;Leg itching;Primary sclerosing cholangitis bile duct disease
231;890;0;Leg itching;Psoriasis scaly skin disease
231;653;0;Leg itching;Renal failure, chronic ongoing kidney failure
231;920;2;Leg itching;Scabies skin disease caused by mites
231;956;0;Leg itching;Sea lice bite
231;698;0;Leg itching;Shingles herpes zoster
231;719;2;Leg itching;Insect bite
231;741;0;Leg itching;Swimmer's itch cercarial dermatitis
232;446;2;Steatorrhea (Excess fat in stool);Malabsorption syndrome abnormal intestinal digestion
232;139;2;Steatorrhea (Excess fat in stool);Celiac disease celiac sprue
232;788;2;Steatorrhea (Excess fat in stool);Ulcerative colitis large intestine inflammation
232;164;2;Steatorrhea (Excess fat in stool);Choledocholithiasis stone in bile duct
232;606;1;Steatorrhea (Excess fat in stool);Primary sclerosing cholangitis bile duct disease
232;76;2;Steatorrhea (Excess fat in stool);Bacterial overgrowth of small intestine Bacterial Overgrowth Syndrome
232;962;1;Steatorrhea (Excess fat in stool);Cystic fibrosis inherited disease of lungs, digestive system
232;953;1;Steatorrhea (Excess fat in stool);Whipple's disease rare bacterial infection of the small intestine
232;988;2;Steatorrhea (Excess fat in stool);Lactose intolerance
232;547;2;Steatorrhea (Excess fat in stool);Pancreas inflammation pancreatitis, chronic
233;140;2;Upper leg pain;Cellulitis skin infection
233;183;3;Upper leg pain;Compartment syndrome increased pressure inside muscles
233;191;2;Upper leg pain;Contusion bruise, ecchymosis
233;204;3;Upper leg pain;Deep venous thrombosis DVT, venous blood clot
233;284;1;Upper leg pain;Femoral artery aneurysm dilation of leg artery
233;285;2;Upper leg pain;Femoral hernia groin hernia
233;302;2;Upper leg pain;Fracture broken bone
233;321;0;Upper leg pain;Gout uric acid crystals in the joint causing inflammation
233;350;1;Upper leg pain;Herniated disc slipped disc, ruptured disc
233;427;2;Upper leg pain;Ligament tear connection between two bones
233;510;1;Upper leg pain;Necrotizing fasciitis life-threatening infection
233;532;0;Upper leg pain;Osteoarthritis bone inflammation
233;542;2;Upper leg pain;Overuse syndrome injury from repetitive activity
233;565;2;Upper leg pain;Peripheral neuropathy nerve damage
233;613;0;Upper leg pain;Pseudogout calcium deposit arthritis
233;662;1;Upper leg pain;Rheumatoid arthritis type of chronic joint inflammation
233;678;1;Upper leg pain;Sciatica lower back nerve irritation
233;689;1;Upper leg pain;Septic arthritis joint infection
233;356;1;Upper leg pain;Hip fracture broken hip
233;410;2;Upper leg pain;Laceration skin cut
233;724;2;Upper leg pain;Sprain stretched, torn ligament
233;809;0;Upper leg pain;Vascular insufficiency due to peripheral artery disease PAD, claudication, inadequate blood flow
233;810;0;Upper leg pain;Vasculitis inflammation of the arteries
233;1121;1;Upper leg pain;Bone cancer bone tumor
233;1119;0;Upper leg pain;Sarcoma soft tissue cancer
233;1471;1;Upper leg pain;Meralgia Paresthetica
234;729;2;Armpit pain;Muscle strain pulled muscle
234;920;0;Armpit pain;Scabies skin disease caused by mites
234;901;0;Armpit pain;Body lice
234;126;0;Armpit pain;Cancer tumor
234;188;2;Armpit pain;Contact dermatitis contact skin irritation
234;698;1;Armpit pain;Shingles herpes zoster
234;865;2;Armpit pain;Brachial plexus injury shoulder nerve injury
234;1032;1;Armpit pain;Heart attack acute myocardial infarction, AMI
234;443;2;Armpit pain;Lymphangitis lymph tissue inflammation
234;852;0;Armpit pain;Lymphoma lymph node cancer
234;1057;2;Armpit pain;Hidradenitis suppurativa chronic collections of pus
234;140;2;Armpit pain;Cellulitis skin infection
234;1121;1;Armpit pain;Bone cancer bone tumor
234;1119;0;Armpit pain;Sarcoma soft tissue cancer
234;1441;1;Armpit pain;Lymphadenitis
235;732;2;Sweating;Stress
235;50;2;Sweating;Anxiety
235;23;1;Sweating;Alcohol withdrawal syndrome  (mild)
235;464;1;Sweating;Menopause end of menstruation and fertility
235;372;3;Sweating;Hypoglycemia low blood sugar
235;434;3;Sweating;Low blood pressure hypotension
235;280;2;Sweating;Febrile fever illness
235;335;0;Sweating;Heat exhaustion
235;176;1;Sweating;Cocaine overdose
235;226;1;Sweating;Drug overdose
235;75;1;Sweating;Bacterial infection
235;126;0;Sweating;Cancer tumor
235;550;1;Sweating;Parasite infection
235;783;0;Sweating;Tuberculosis infection TB
235;1034;3;Sweating;Medication reaction
235;599;1;Sweating;Pregnancy
236;387;2;Nasal congestion;Influenza seasonal flu
236;790;2;Nasal congestion;Upper respiratory tract infection URI, common cold
236;506;2;Nasal congestion;Nasal polyps growths
236;505;0;Nasal congestion;Nasal fracture broken nose
236;27;2;Nasal congestion;Allergic rhinitis  (allergic reaction in the nose)
236;704;2;Nasal congestion;Sinusitis sinus infection
236;83;1;Nasal congestion;Basilar skull fracture broken skull
236;147;1;Nasal congestion;Cerebrospinal fluid rhinorrhea leakage of brain fluid from the nose
236;550;1;Nasal congestion;Parasite infection
236;560;0;Nasal congestion;Perforated septum hole in skin between nostrils
236;572;0;Nasal congestion;Pharyngitis throat infection
236;594;0;Nasal congestion;Post nasal drip
236;822;0;Nasal congestion;Viral infections
236;915;0;Nasal congestion;Rhinitis nasal inflammation
236;1261;0;Nasal congestion;Mycoplasma infection bacteria
237;121;2;Joint stiffness;Bursitis inflammation of joint cushion
237;321;1;Joint stiffness;Gout uric acid crystals in the joint causing inflammation
237;613;1;Joint stiffness;Pseudogout calcium deposit arthritis
237;441;0;Joint stiffness;Lupus systemic lupus erythematosus, SLE
237;532;1;Joint stiffness;Osteoarthritis bone inflammation
237;542;2;Joint stiffness;Overuse syndrome injury from repetitive activity
237;858;0;Joint stiffness;Polymyalgia rheumatica PMR, muscle and joint disorder
237;662;1;Joint stiffness;Rheumatoid arthritis type of chronic joint inflammation
237;751;2;Joint stiffness;Tendonitis tendon inflammation
237;42;0;Joint stiffness;Ankylosing spondylitis  (severe spine arthritis)
237;495;1;Joint stiffness;Myositis muscle inflammation or infection
237;442;1;Joint stiffness;Lyme disease bacterial infection from ticks
237;387;2;Joint stiffness;Influenza seasonal flu
237;1253;0;Joint stiffness;Chondromalacia cartilage damage
238;566;1;Skin sores;Peripheral vascular disease blocked blood vessels
238;698;1;Skin sores;Shingles herpes zoster
238;1067;0;Skin sores;Basal cell carcinoma skin cancer
238;725;0;Skin sores;Squamous cell cancer common skin cancer
238;4;0;Skin sores;Abrasions  (scrapes)
238;26;1;Skin sores;Allergic reaction
238;36;0;Skin sores;Anal fissure  (tear)
238;44;0;Skin sores;Anorectal abscess (perirectal) abscess
238;66;2;Skin sores;Atopic dermatitis eczema
238;77;0;Skin sores;Bacterial vaginosis vaginal infection
238;81;0;Skin sores;Bartholin abscess or cyst sac of pus near the vaginal opening
238;124;0;Skin sores;Calluses and corns
238;127;0;Skin sores;Candida albicans yeast infection
238;140;0;Skin sores;Cellulitis skin infection
238;188;0;Skin sores;Contact dermatitis contact skin irritation
238;189;2;Skin sores;Poison ivy poison oak, poison sumac
238;227;0;Skin sores;Drug reaction
238;244;0;Skin sores;Enlarged lymph nodes lymphadenopathy
238;313;0;Skin sores;Genital herpes HSV type 2 infection
238;314;0;Skin sores;Genital warts HPV, Human papillomavirus infection
238;336;0;Skin sores;Heat rash
238;351;0;Skin sores;Herpes simplex infection viral infection
238;431;1;Skin sores;Lipoma benign fatty tumor
238;441;0;Skin sores;Lupus systemic lupus erythematosus, SLE
238;443;0;Skin sores;Lymphangitis lymph tissue inflammation
238;453;0;Skin sores;Mastitis breast infection inflammation
238;466;0;Skin sores;Metastatic neoplasm cancer spread
238;535;0;Skin sores;Ear infection, outer otitis externa
238;560;0;Skin sores;Perforated septum hole in skin between nostrils
238;577;0;Skin sores;Pityriasis rosea inflammatory skin rash
238;643;0;Skin sores;Rectal abscess collection of pus in the rectum
238;647;0;Skin sores;Rectal ulcer
238;684;0;Skin sores;Sebaceous cyst sac under the skin
238;719;2;Skin sores;Insect bite
238;763;2;Skin sores;Tinea fungal skin infection
238;766;0;Skin sores;Tongue cancer tumor
238;796;2;Skin sores;Urticaria hives
238;805;0;Skin sores;Vaginitis vaginal infection inflammation
238;827;0;Skin sores;Vulvar squamous cell carcinoma skin cancer on female genitalia
238;849;0;Skin sores;Pilonidal cyst fluid filled sac on tailbone
238;877;0;Skin sores;Acne pimples
238;890;1;Skin sores;Psoriasis scaly skin disease
238;893;1;Skin sores;Staphylococcus aureus type of bacteria
238;896;0;Skin sores;Impetigo bacterial skin infection
238;900;0;Skin sores;Head lice
238;901;0;Skin sores;Body lice
238;909;0;Skin sores;Neurofibromatosis inherited nerve tumors
238;917;2;Skin sores;Ringworm of the body tinea corporis
238;930;0;Skin sores;Carbuncle
238;931;0;Skin sores;Melanoma skin cancer
238;940;2;Skin sores;Common warts
238;977;2;Skin sores;Moles nevi
238;997;0;Skin sores;Sarcoidosis inflammatory disease
238;1037;0;Skin sores;Athlete's foot tinea pedis
238;1054;1;Skin sores;Foreign body in a wound
238;1057;0;Skin sores;Hidradenitis suppurativa chronic collections of pus
238;1068;0;Skin sores;Skin tags acrochordons
238;1145;0;Skin sores;Chronic venous insufficiency weakened leg veins
238;1154;0;Skin sores;Lymphedema lymphatic obstruction
238;1289;1;Skin sores;Foot ulcer
238;1311;1;Skin sores;Hyperkeratosis skin thickening
238;1385;0;Skin sores;Yaws
238;1421;2;Skin sores;Keloid overgrown scar
239;195;1;Chest burning;Costochondritis chest wall inflammation
239;256;0;Chest burning;Esophageal achalasia swallowing disease
239;259;0;Chest burning;Esophageal foreign body
239;260;1;Chest burning;Esophageal rupture tear in esophagus
239;261;1;Chest burning;Esophageal spasm painful muscle contraction
239;262;0;Chest burning;Esophageal stricture narrowing of the esophagus
239;265;2;Chest burning;Esophagitis esophageal inflammation
239;303;2;Chest burning;Functional disorders psychogenic illness
239;309;2;Chest burning;Gastroesophageal reflux GERD, heartburn
239;354;2;Chest burning;Hiatal hernia stomach pushes through diaphragm
239;404;2;Chest burning;Kawasaki disease pediatric blood vessel disease
239;440;0;Chest burning;Lung cancer tumor
239;458;1;Chest burning;Mediastinitis inner chest inflammation
239;1032;2;Chest burning;Heart attack acute myocardial infarction, AMI
239;493;0;Chest burning;Myocarditis heart muscle inflammation
239;561;3;Chest burning;Pericarditis heart sac inflammation
239;583;1;Chest burning;Pleural effusion abnormal chest fluid
239;584;2;Chest burning;Pleuritis inflammation of the lung's lining, pleurisy
239;585;3;Chest burning;Pneumonia lung infection
239;586;3;Chest burning;Pneumothorax collapse of lung
239;608;0;Chest burning;Prinzmetal angina heart artery spasm
239;617;1;Chest burning;Pulmonary embolism blood clot in the lungs
239;698;1;Chest burning;Shingles herpes zoster
239;703;2;Chest burning;Sickle cell disease disease of red blood cells
239;753;1;Chest burning;Tension pneumothorax dangerous lung collapse
239;789;2;Chest burning;Unstable angina pre heart attack chest pain
239;1017;0;Chest burning;Valvular heart disease abnormal heart valves
239;221;1;Chest burning;Dissecting aortic aneurysm tearing and dilation of the aorta
239;1008;1;Chest burning;Coronary artery disease CAD, heart disease
240;969;1;Memory loss;Alzheimer's disease dementia
240;25;1;Memory loss;Alcoholism
240;207;1;Memory loss;Dementia decline in mental ability
240;107;1;Memory loss;Brain tumor cancer of the brain
240;212;3;Memory loss;Depression excessive sadness
240;225;3;Memory loss;Drug overuse Prescription Drug Overuse
240;239;1;Memory loss;Encephalitis brain infection
240;146;1;Memory loss;Cerebral vascular accident stroke
240;941;1;Memory loss;Transient global amnesia sudden period of short-term memory loss
240;775;2;Memory loss;Transient ischemic attack TIA, reversible stroke
240;848;3;Memory loss;Seizure abnormal brain electrical activity
240;551;1;Memory loss;Parkinson's disease movement disorder
240;677;1;Memory loss;Schizophrenia chronic impaired reality perception
240;875;1;Memory loss;HIV AIDS Human Immunodeficiency Virus, Acquired Immune Deficiency Syndrome Human immunodeficiency virus [HIV] disease
240;184;2;Memory loss;Concussion
240;1034;3;Memory loss;Medication reaction
240;833;1;Memory loss;West Nile virus infection mosquito-transmitted illness
240;442;1;Memory loss;Lyme disease bacterial infection from ticks
240;462;1;Memory loss;Meningitis spinal fluid infection
240;874;1;Memory loss;Pseudotumor cerebri increased pressure in the skull
240;687;1;Memory loss;Sepsis serious blood infection
240;903;0;Memory loss;Wilsons disease copper accumulation in tissues
240;1035;1;Memory loss;Myxedema coma severely low thyroid hormone
240;736;1;Memory loss;Subdural hematoma bleeding on brain
240;128;3;Memory loss;Carbon monoxide poisoning odorless, poisonous gas
240;452;2;Memory loss;Marijuana use
240;743;1;Memory loss;Syphilis treponema pallidum
240;1309;0;Memory loss;Huntington disease chorea
240;1387;0;Memory loss;Amyloidosis
240;1435;1;Memory loss;Traumatic brain injury
240;1515;0;Memory loss;Beriberi thiamine vitamin B1 deficiency
241;865;1;Arm numbness (paresthesias);Brachial plexus injury shoulder nerve injury
241;151;1;Arm numbness (paresthesias);Cervical radiculopathy pinched nerve in neck
241;152;2;Arm numbness (paresthesias);Cervical spine fracture broken neck bone
241;862;1;Arm numbness (paresthesias);Cervical spine stenosis narrowing of spinal canal
241;153;1;Arm numbness (paresthesias);Cervical spondylosis neck arthritis
241;302;2;Arm numbness (paresthesias);Fracture broken bone
241;183;1;Arm numbness (paresthesias);Compartment syndrome increased pressure inside muscles
241;322;1;Arm numbness (paresthesias);Guillain Barre syndrome ascending muscle weakness
241;442;2;Arm numbness (paresthesias);Lyme disease bacterial infection from ticks
241;483;1;Arm numbness (paresthesias);Multiple sclerosis MS
241;565;1;Arm numbness (paresthesias);Peripheral neuropathy nerve damage
241;757;0;Arm numbness (paresthesias);Thoracic outlet syndrome nerve, blood vessel compression
241;778;1;Arm numbness (paresthesias);Traumatic nerve injury
241;833;1;Arm numbness (paresthesias);West Nile virus infection mosquito-transmitted illness
241;566;1;Arm numbness (paresthesias);Peripheral vascular disease blocked blood vessels
241;983;3;Arm numbness (paresthesias);Frostbite tissue damage from cold
241;350;1;Arm numbness (paresthesias);Herniated disc slipped disc, ruptured disc
241;25;0;Arm numbness (paresthesias);Alcoholism
241;417;2;Arm numbness (paresthesias);Lead poisoning toxicity
241;700;1;Arm numbness (paresthesias);Shoulder joint dislocation dislocated shoulder
241;213;1;Arm numbness (paresthesias);Diabetes high blood sugar
241;146;2;Arm numbness (paresthesias);Cerebral vascular accident stroke
241;723;0;Arm numbness (paresthesias);Spondylolisthesis slipped back bone
241;776;1;Arm numbness (paresthesias);Transverse myelitis spinal cord inflammation
241;126;0;Arm numbness (paresthesias);Cancer tumor
241;1331;0;Arm numbness (paresthesias);Paget disease of the bone paget's disease of the bone
242;25;1;Leg numbness (paresthesias);Alcoholism
242;146;2;Leg numbness (paresthesias);Cerebral vascular accident stroke
242;974;1;Leg numbness (paresthesias);Lumbar spinal stenosis spinal cord compression
242;1073;0;Leg numbness (paresthesias);Compression fracture broken spinal bone
242;183;1;Leg numbness (paresthesias);Compartment syndrome increased pressure inside muscles
242;213;1;Leg numbness (paresthesias);Diabetes high blood sugar
242;302;2;Leg numbness (paresthesias);Fracture broken bone
242;983;2;Leg numbness (paresthesias);Frostbite tissue damage from cold
242;322;3;Leg numbness (paresthesias);Guillain Barre syndrome ascending muscle weakness
242;350;1;Leg numbness (paresthesias);Herniated disc slipped disc, ruptured disc
242;417;2;Leg numbness (paresthesias);Lead poisoning toxicity
242;442;3;Leg numbness (paresthesias);Lyme disease bacterial infection from ticks
242;483;1;Leg numbness (paresthesias);Multiple sclerosis MS
242;565;2;Leg numbness (paresthesias);Peripheral neuropathy nerve damage
242;566;1;Leg numbness (paresthesias);Peripheral vascular disease blocked blood vessels
242;778;1;Leg numbness (paresthesias);Traumatic nerve injury
242;833;1;Leg numbness (paresthesias);West Nile virus infection mosquito-transmitted illness
242;532;1;Leg numbness (paresthesias);Osteoarthritis bone inflammation
242;723;1;Leg numbness (paresthesias);Spondylolisthesis slipped back bone
242;776;1;Leg numbness (paresthesias);Transverse myelitis spinal cord inflammation
242;126;0;Leg numbness (paresthesias);Cancer tumor
242;678;1;Leg numbness (paresthesias);Sciatica lower back nerve irritation
242;1147;0;Leg numbness (paresthesias);Diabetic neuropathy nerve damage
242;1331;0;Leg numbness (paresthesias);Paget disease of the bone paget's disease of the bone
242;1423;1;Leg numbness (paresthesias);Broken leg leg fracture
242;1471;1;Leg numbness (paresthesias);Meralgia Paresthetica
243;25;1;Foot numbness (paresthesias);Alcoholism
243;126;0;Foot numbness (paresthesias);Cancer tumor
243;146;2;Foot numbness (paresthesias);Cerebral vascular accident stroke
243;183;1;Foot numbness (paresthesias);Compartment syndrome increased pressure inside muscles
243;1073;0;Foot numbness (paresthesias);Compression fracture broken spinal bone
243;213;1;Foot numbness (paresthesias);Diabetes high blood sugar
243;302;2;Foot numbness (paresthesias);Fracture broken bone
243;983;2;Foot numbness (paresthesias);Frostbite tissue damage from cold
243;322;1;Foot numbness (paresthesias);Guillain Barre syndrome ascending muscle weakness
243;350;1;Foot numbness (paresthesias);Herniated disc slipped disc, ruptured disc
243;417;2;Foot numbness (paresthesias);Lead poisoning toxicity
243;974;1;Foot numbness (paresthesias);Lumbar spinal stenosis spinal cord compression
243;442;1;Foot numbness (paresthesias);Lyme disease bacterial infection from ticks
243;483;1;Foot numbness (paresthesias);Multiple sclerosis MS
243;532;1;Foot numbness (paresthesias);Osteoarthritis bone inflammation
243;565;2;Foot numbness (paresthesias);Peripheral neuropathy nerve damage
243;566;1;Foot numbness (paresthesias);Peripheral vascular disease blocked blood vessels
243;723;1;Foot numbness (paresthesias);Spondylolisthesis slipped back bone
243;776;1;Foot numbness (paresthesias);Transverse myelitis spinal cord inflammation
243;778;3;Foot numbness (paresthesias);Traumatic nerve injury
243;833;1;Foot numbness (paresthesias);West Nile virus infection mosquito-transmitted illness
243;678;1;Foot numbness (paresthesias);Sciatica lower back nerve irritation
243;747;1;Foot numbness (paresthesias);Tarsal tunnel syndrome foot nerve damage
243;1034;3;Foot numbness (paresthesias);Medication reaction
243;989;2;Foot numbness (paresthesias);Raynaud's disease blood vessel constriction
243;1147;0;Foot numbness (paresthesias);Diabetic neuropathy nerve damage
244;126;0;Face numbness (paresthesias);Cancer tumor
